"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-14", "1419", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-3", "1420", "ReadWrite1.java:102", "Variable Write", " context=Writer:4#run:4, i=4"
"Thread-3", "1421", "ReadWrite1.java:103", "Line Step", " file=ReadWrite1.java, line=103"
"Thread-14", "1422", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-14", "1423", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-14", "1424", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-14", "1425", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-14", "1426", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-14", "1427", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-14", "1428", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:28, mydata=44422"
"Thread-14", "1429", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-14", "1430", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-14", "1431", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-14", "1432", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-12", "1433", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-14", "1434", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-12", "1435", "ReadWrite1.java:86", "Field Read", " context=Reader:8, d"
"Thread-14", "1436", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-14", "1437", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:28, result=44422"
"Thread-3", "1438", "ReadWrite1.java:105", "Line Step", " file=ReadWrite1.java, line=105"
"Thread-14", "1439", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:28, value=44422"
"Thread-3", "1440", "ReadWrite1.java:105", "Field Read", " context=Writer:4, d"
"Thread-9", "1441", "ReadWrite1.java:86", "Method Call", " caller=Reader:5#run:5, target=Database:1#read:29"
"Thread-9", "1442", "ReadWrite1.java:48", "Method Entered", " "
"Thread-14", "1443", "ReadWrite1.java:86", "Method Returned", " "
"Thread-14", "1444", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-3", "1445", "ReadWrite1.java:105", "Field Read", " context=Writer:4, x"
"Thread-9", "1446", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-9", "1447", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-8", "1448", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-9", "1449", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-8", "1450", "ReadWrite1.java:86", "Field Read", " context=Reader:4, d"
"Thread-9", "1451", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-14", "1452", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-9", "1453", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-14", "1454", "ReadWrite1.java:82", "Variable Write", " context=Reader:10#run:10, i=3"
"Thread-14", "1455", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-9", "1456", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-9", "1457", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-9", "1458", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:29, mydata=44422"
"Thread-9", "1459", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-6", "1460", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-6", "1461", "ReadWrite1.java:86", "Field Read", " context=Reader:2, d"
"Thread-9", "1462", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-9", "1463", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-9", "1464", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-9", "1465", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-9", "1466", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-14", "1467", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-9", "1468", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:29, result=44422"
"Thread-9", "1469", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:29, value=44422"
"Thread-14", "1470", "ReadWrite1.java:86", "Field Read", " context=Reader:10, d"
"Thread-7", "1471", "ReadWrite1.java:86", "Method Call", " caller=Reader:3#run:3, target=Database:1#read:30"
"Thread-7", "1472", "ReadWrite1.java:48", "Method Entered", " "
"Thread-9", "1473", "ReadWrite1.java:86", "Method Returned", " "
"Thread-9", "1474", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-7", "1475", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-7", "1476", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-7", "1477", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-9", "1478", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-7", "1479", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-9", "1480", "ReadWrite1.java:82", "Variable Write", " context=Reader:5#run:5, i=3"
"Thread-9", "1481", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-7", "1482", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-7", "1483", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-7", "1484", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-7", "1485", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:30, mydata=44422"
"Thread-7", "1486", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-7", "1487", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-7", "1488", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-7", "1489", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-7", "1490", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-7", "1491", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-7", "1492", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:30, result=44422"
"Thread-7", "1493", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:30, value=44422"
"Thread-5", "1494", "ReadWrite1.java:86", "Method Call", " caller=Reader:1#run:1, target=Database:1#read:31"
"Thread-5", "1495", "ReadWrite1.java:48", "Method Entered", " "
"Thread-7", "1496", "ReadWrite1.java:86", "Method Returned", " "
"Thread-7", "1497", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-5", "1498", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-5", "1499", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-5", "1500", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-7", "1501", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-5", "1502", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-7", "1503", "ReadWrite1.java:82", "Variable Write", " context=Reader:3#run:3, i=2"
"Thread-5", "1504", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-7", "1505", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-5", "1506", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-5", "1507", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-5", "1508", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:31, mydata=44422"
"Thread-5", "1509", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-5", "1510", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-5", "1511", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-5", "1512", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-5", "1513", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-5", "1514", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-5", "1515", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:31, result=44422"
"Thread-5", "1516", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:31, value=44422"
"Thread-0", "1517", "ReadWrite1.java:105", "Method Call", " caller=Writer:1#run:1, target=Database:1#write:17"
"Thread-0", "1518", "ReadWrite1.java:60", "Method Entered", " "
"Thread-5", "1519", "ReadWrite1.java:86", "Method Returned", " "
"Thread-0", "1520", "ReadWrite1.java:60", "Variable Write", " context=Database:1#write:17, x=1"
"Thread-5", "1521", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-0", "1522", "ReadWrite1.java:61", "Line Step", " file=ReadWrite1.java, line=61"
"Thread-0", "1523", "ReadWrite1.java:61", "Field Read", " context=Database:1, r"
"Thread-0", "1524", "ReadWrite1.java:61", "Field Read", " context=Database:1, w"
"Thread-5", "1525", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-0", "1526", "ReadWrite1.java:64", "Line Step", " file=ReadWrite1.java, line=64"
"Thread-5", "1527", "ReadWrite1.java:82", "Variable Write", " context=Reader:1#run:1, i=3"
"Thread-5", "1528", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-0", "1529", "ReadWrite1.java:64", "Field Write", " context=Database:1, w=1"
"Thread-0", "1530", "ReadWrite1.java:65", "Line Step", " file=ReadWrite1.java, line=65"
"Thread-5", "1531", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-5", "1532", "ReadWrite1.java:86", "Field Read", " context=Reader:1, d"
"Thread-0", "1533", "ReadWrite1.java:67", "Line Step", " file=ReadWrite1.java, line=67"
"Thread-0", "1534", "ReadWrite1.java:67", "Field Read", " context=Database:1, data"
"Thread-0", "1535", "ReadWrite1.java:67", "Field Write", " context=Database:1, data=44423"
"Thread-0", "1536", "ReadWrite1.java:68", "Line Step", " file=ReadWrite1.java, line=68"
"Thread-0", "1537", "ReadWrite1.java:68", "Field Write", " context=Database:1, w=0"
"Thread-0", "1538", "ReadWrite1.java:69", "Line Step", " file=ReadWrite1.java, line=69"
"Thread-0", "1539", "ReadWrite1.java:70", "Line Step", " file=ReadWrite1.java, line=70"
"Thread-0", "1540", "ReadWrite1.java:70", "Method Exit", " returner=Database:1#write:17, value=<void>"
"Thread-5", "1541", "ReadWrite1.java:86", "Method Call", " caller=Reader:1#run:1, target=Database:1#read:32"
"Thread-5", "1542", "ReadWrite1.java:48", "Method Entered", " "
"Thread-0", "1543", "ReadWrite1.java:105", "Method Returned", " "
"Thread-0", "1544", "ReadWrite1.java:102", "Line Step", " file=ReadWrite1.java, line=102"
"Thread-5", "1545", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-0", "1546", "ReadWrite1.java:102", "Variable Write", " context=Writer:1#run:1, i=3"
"Thread-0", "1547", "ReadWrite1.java:103", "Line Step", " file=ReadWrite1.java, line=103"
"Thread-5", "1548", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-5", "1549", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-5", "1550", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-9", "1551", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-5", "1552", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-9", "1553", "ReadWrite1.java:86", "Field Read", " context=Reader:5, d"
"Thread-5", "1554", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-5", "1555", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-5", "1556", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:32, mydata=44423"
"Thread-5", "1557", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-7", "1558", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-7", "1559", "ReadWrite1.java:86", "Field Read", " context=Reader:3, d"
"Thread-5", "1560", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-5", "1561", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-5", "1562", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-5", "1563", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-5", "1564", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-5", "1565", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:32, result=44423"
"Thread-5", "1566", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:32, value=44423"
"Thread-14", "1567", "ReadWrite1.java:86", "Method Call", " caller=Reader:10#run:10, target=Database:1#read:33"
"Thread-14", "1568", "ReadWrite1.java:48", "Method Entered", " "
"Thread-5", "1569", "ReadWrite1.java:86", "Method Returned", " "
"Thread-5", "1570", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-14", "1571", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-14", "1572", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-14", "1573", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-5", "1574", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-14", "1575", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-5", "1576", "ReadWrite1.java:82", "Variable Write", " context=Reader:1#run:1, i=4"
"Thread-5", "1577", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-14", "1578", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-14", "1579", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-14", "1580", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-0", "1581", "ReadWrite1.java:105", "Line Step", " file=ReadWrite1.java, line=105"
"Thread-14", "1582", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:33, mydata=44423"
"Thread-0", "1583", "ReadWrite1.java:105", "Field Read", " context=Writer:1, d"
"Thread-14", "1584", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-0", "1585", "ReadWrite1.java:105", "Field Read", " context=Writer:1, x"
"Thread-14", "1586", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-14", "1587", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-14", "1588", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-14", "1589", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-14", "1590", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-14", "1591", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:33, result=44423"
"Thread-14", "1592", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:33, value=44423"
"Thread-6", "1593", "ReadWrite1.java:86", "Method Call", " caller=Reader:2#run:2, target=Database:1#read:34"
"Thread-6", "1594", "ReadWrite1.java:48", "Method Entered", " "
"Thread-14", "1595", "ReadWrite1.java:86", "Method Returned", " "
"Thread-14", "1596", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-6", "1597", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-6", "1598", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-6", "1599", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-14", "1600", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-6", "1601", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-14", "1602", "ReadWrite1.java:82", "Variable Write", " context=Reader:10#run:10, i=4"
"Thread-6", "1603", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
"Thread-14", "1604", "ReadWrite1.java:83", "Line Step", " file=ReadWrite1.java, line=83"
"Thread-6", "1605", "ReadWrite1.java:53", "Line Step", " file=ReadWrite1.java, line=53"
"Thread-6", "1606", "ReadWrite1.java:53", "Field Read", " context=Database:1, data"
"Thread-6", "1607", "ReadWrite1.java:53", "Variable Write", " context=Database:1#read:34, mydata=44423"
"Thread-6", "1608", "ReadWrite1.java:54", "Line Step", " file=ReadWrite1.java, line=54"
"Thread-6", "1609", "ReadWrite1.java:55", "Line Step", " file=ReadWrite1.java, line=55"
"Thread-6", "1610", "ReadWrite1.java:55", "Field Read", " context=Database:1, r"
"Thread-6", "1611", "ReadWrite1.java:55", "Field Write", " context=Database:1, r=0"
"Thread-6", "1612", "ReadWrite1.java:56", "Line Step", " file=ReadWrite1.java, line=56"
"Thread-6", "1613", "ReadWrite1.java:57", "Line Step", " file=ReadWrite1.java, line=57"
"Thread-6", "1614", "ReadWrite1.java:57", "Variable Write", " context=Database:1#read:34, result=44423"
"Thread-6", "1615", "ReadWrite1.java:57", "Method Exit", " returner=Database:1#read:34, value=44423"
"Thread-8", "1616", "ReadWrite1.java:86", "Method Call", " caller=Reader:4#run:4, target=Database:1#read:35"
"Thread-8", "1617", "ReadWrite1.java:48", "Method Entered", " "
"Thread-6", "1618", "ReadWrite1.java:86", "Method Returned", " "
"Thread-6", "1619", "ReadWrite1.java:86", "Line Step", " file=ReadWrite1.java, line=86"
"Thread-8", "1620", "ReadWrite1.java:49", "Line Step", " file=ReadWrite1.java, line=49"
"Thread-8", "1621", "ReadWrite1.java:49", "Field Read", " context=Database:1, w"
"Thread-8", "1622", "ReadWrite1.java:52", "Line Step", " file=ReadWrite1.java, line=52"
"Thread-6", "1623", "ReadWrite1.java:82", "Line Step", " file=ReadWrite1.java, line=82"
"Thread-8", "1624", "ReadWrite1.java:52", "Field Read", " context=Database:1, r"
"Thread-6", "1625", "ReadWrite1.java:89", "Line Step", " file=ReadWrite1.java, line=89"
"Thread-6", "1626", "ReadWrite1.java:89", "Method Exit", " returner=Reader:2#run:2, value=<void>"
"Thread-8", "1627", "ReadWrite1.java:52", "Field Write", " context=Database:1, r=1"
